Orthogroup	Actinidia_chinensis	Aegilops_tauschii	Arabidopsis_thaliana	Brachypodium_distachyon	Brassica_napus	Brassica_oleracea	Brassica_rapa	Cajanus_cajan	Capsella_rubella	Capsicum_annuum	Chenopodium_quinoa	Cicer_arietinum	Citrullus_lanatus	Citrus_trifoliata	Cocos_nucifera	Cucumis_sativus	Cucurbita_moschata	Daucus_carota	Elaeis_guineensis	Eucalyptus_grandis	Eustoma_grandiflorum	Fagopyrum_esculentum	Fragaria_vesca	Glycine_soja	Helianthus_annuus	Hordeum_vulgare	Lactuca_sativa	Linum_usitatissimum	Lotus_japonicus	Manihot_esculenta	Marchantia_paleacea	Medicago_truncatula	Musa_acuminata	Musa_balbisiana	Nicotiana_benthamiana	Oryza_sativa	Panax_ginseng	Phaseolus_vulgaris	Phoenix_dactylifera	Poncirus_trifoliata	Populus_trichocarpa	Ricinus_communis	Sesamum_indicum	Setaria_italica	Solanum_lycopersicum	Solanum_pennellii	Solanum_tuberosum	Sorghum_bicolor	Trifolium_pratense	Triticum_aestivum	Triticum_turgidum	Triticum_urartu	Vigna_radiata	Vitis_vinifera	Zea_mays	Adiantum_capillusveneris	Alsophila_spinulosa	Amaranthus_hybridus	Amborella_trichopoda	Ananas_comosus	Apostasia_shenzhenica	Arabidopsis_halleri	Arabidopsis_lyrata	Arachis_hypogaea	Azolla_filiculoides	Boechera_stricta	Brassica_cretica	Brassica_juncea	Brassica_rapa_FPsc	Camelina_sativa_Acsn226	Camelina_sativa_Ames1043	Camelina_sativa_Borowska	Camelina_sativa_CAM116	Camelina_sativa_CAM70	Camelina_sativa_CN113611	Camelina_sativa_Giessen4	Camelina_sativa_Joelle	Camelina_sativa_Licalla	Camelina_sativa_Lindo	Camelina_sativa_Prytzh	Camelina_sativa_Svalof	Capsella_grandiflora	Cardamine_enshiensis	Carica_papaya	Castanea_mollissima	Cephalotus_follicularis	Ceratodon_purpureus	Ceratopteris_richardii	Chara_braunii	Chlamydomonas_reinhardii	Citrus_sinensis	Crambe_hispanica	Cucumis_melo	Dendrobium_catenatum	Descurainia_sophioides	Diptychocarpus_strictus	Ectocarpus_siliculosus	Eruca_vesicaria	Euclidium_syriacum	Eutrema_salsugineum	Ginkgo_biloba	Glycine_max	Gossypium_raimondii	Iberis_amara	Isatis_tinctoria	Klebsormidium_nitens	Lens_culinaris	Lens_ervoides	Lobularia_maritima	Lunaria_annua	Lupinus_angustifolius	Malcolmia_maritima	Malus_domestica	Marchantia_polymorpha	Marsilea_vestita	Megacarpaea_delavayi	Megadenia_pygmaea	Metasequoia_glyptostroboides	Morus_notabilis	Nelumbo_nucifera	Orychophragmus_violaceus	Physcomitrella_patens	Prunus_persica	Rosa_chinensis	Salvinia_cucullata	Schrenkiella_parvula	Selaginella_moellendorffii	Sinapis_alba	Sphagnum_fallax	Spinacia_oleracea	Spirodela_polyrhiza	Tarenaya_hassleriana	Thlaspi_arvense	Thlaspi_arvense_var_AK34W	Thlaspi_arvense_var_Ames_32873	Thlaspi_arvense_var_LorettoMN	Thlaspi_arvense_var_MN106	Thlaspi_arvense_var_MN134	Thlaspi_arvense_var_PI650286	Vicia_faba	Zostera_marina
OG0009802	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	0	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	0	2	1	3	3	3	3	3	3	3	3	3	3	3	3	1	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	5	1	4	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	4	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0009803	1	0	1	1	4	2	2	1	1	1	1	1	1	1	1	1	2	1	0	0	2	1	1	1	1	1	2	2	1	1	0	0	1	2	1	2	2	1	2	1	1	1	1	1	0	1	1	1	1	3	1	3	0	1	2	0	0	1	0	0	0	1	2	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	3	1	1	3	0	3	1	1	2	1	1	0	0	0	1	1	0	0	1	2	0	2	0	0	1	0	2	0	2	0	1	0	0	0	0	0	0	0	1	0
OG0009804	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	0	0	1	1	1	1	1	1	2	0	1	1	2	1	3	3	3	3	3	3	3	3	3	3	3	3	1	2	1	1	2	1	0	0	2	1	1	1	1	1	1	2	3	1	1	0	2	1	1	4	1	1	1	3	1	1	1	1	1	0	1	1	1	1	1	1	1	2	0	0	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1
OG0009805	1	1	1	1	2	1	1	1	1	1	2	1	2	1	0	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	3	3	3	3	3	3	3	3	3	3	3	3	1	2	1	1	1	1	1	1	1	0	1	1	1	1	1	0	2	1	1	1	1	1	1	6	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0009806	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	3	1	2	1	2	1	0	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	0	1	1	1	2	1	1	2	2	1	4	4	4	4	4	4	4	4	4	4	4	4	1	2	1	2	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	5	1	5	1	1	2	1	1	5	1	1	1	1	1	1	1	2	1	2	0	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1
OG0009807	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	0	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	3	1	1	1	1	1	1	2	2	1	1	2	1	3	3	3	3	3	3	3	3	3	3	3	3	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	4	1	3	2	1	1	2	2	1	1	1	1	3	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1
OG0009808	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	2	1	1	1	2	3	1	3	0	2	1	4	4	4	3	3	4	4	5	4	4	3	3	1	13	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	3	1	2	1	1	1	1	1	3	1	2	1	1	2	1	1	2	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	2	3	3	1	3
OG0009809	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	0	1	3	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	3	2	3	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	3	3	3	3	3	4	3	3	3	3	3	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	0	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	4
OG0009810	1	1	1	1	4	2	2	1	1	2	2	2	1	0	0	1	1	1	1	1	2	1	1	1	0	1	1	2	1	1	0	1	1	1	0	1	4	1	0	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	0	0	1	1	2	1	1	1	4	0	1	2	4	2	3	3	3	3	3	3	3	3	3	3	3	3	1	2	1	2	2	0	0	0	0	1	2	1	1	1	1	0	3	1	1	1	2	1	2	5	1	2	2	2	1	2	1	1	1	0	1	2	1	1	1	1	1	2	0	0	1	0	3	1	1	0	1	1	1	1	1	1	1	1	1	1
OG0009811	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	0	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	1	0	1	1	7	1	1	0	2	1	3	3	3	3	3	3	3	3	3	3	3	3	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	10	0	2	1	1	1	1	1	1	0	2	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0009812	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	0	1	1	1	1	2	1	0	0	1	3	0	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	3	1	1	1	0	0	0	1	1	1	0	1	8	0	1	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	1	2	1	1	1	0	0	0	0	1	1	1	1	1	1	0	2	1	1	0	3	1	3	4	0	3	8	1	1	1	1	1	0	0	1	1	0	1	1	3	0	3	0	0	1	0	2	0	1	3	1	1	1	1	1	1	1	1	1	1
OG0009813	1	1	0	1	0	0	0	2	0	1	2	2	1	1	2	1	2	1	2	2	0	0	1	3	1	0	3	2	2	1	0	1	3	1	2	1	1	1	2	1	0	1	1	1	1	1	1	1	1	3	0	3	2	1	1	0	0	1	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	4	4	0	0	0	1	1	0	0	1	0	3	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
OG0009814	1	1	0	1	0	0	0	1	0	1	2	1	2	1	1	1	1	1	1	1	0	1	1	2	1	1	1	2	2	1	1	2	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	5	2	3	1	1	1	1	2	1	1	1	1	1	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	1	0	1	0	2	1	0	1	0	0	1	0	1	3	1	0	0	1	2	2	1	0	0	1	1	1	2	0	0	1	1	1	0	1	2	0	1	0	1	0	2	1	1	1	0	0	0	0	0	0	0	1	1
OG0009815	1	1	1	1	2	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	0	1	3	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	4	1	0	1	1	1	1	2	1	1	1	2	1	2	3	3	3	3	2	2	3	3	3	3	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1	0	2	1	2	3	1	1	1	1	1	1	1	2	0	1	1	2	1	1	1	1	1	2	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0009816	1	1	1	1	2	1	1	1	1	3	3	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	0	1	3	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	3	2	2	1	1	1	2	2	1	1	0	1	0	1	2	1	1	1	2	1	3	3	3	3	3	3	3	3	3	3	3	3	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	4	6	1	1	1	1	1	0	1	1	1	1	1	1	1	0	2	3	0	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0009817	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	0	2	1	3	2	1	1	1	1	1	0	1	1	1	1	3	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	1	1	1	1	1	1	0	1	1	0	1	2	1	2	1	3	3	3	3	3	3	3	3	3	3	3	3	0	2	1	1	1	1	1	1	0	1	1	1	1	1	3	0	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	2	2	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0
OG0009818	0	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	3	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	3	1	3	1	1	1	0	0	1	1	1	0	0	1	2	0	2	0	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	2	1	1	1	1	1	1	0	1	1	1	2	0	0	1	1	0	1	1	1	0	2	0	0	1	0	2	0	1	0	1	1	1	1	1	1	1	1	1	1
OG0009819	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	18	13	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0009820	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25	8	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0009821	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	9	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0009822	0	1	1	1	2	1	1	2	1	1	2	0	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	0	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	2	4	1	1	1	0	1	1	0	0	1	2	1	3	1	2	2	3	2	6	6	6	6	6	6	6	6	6	6	6	6	1	5	2	1	0	0	0	0	0	1	0	1	1	1	1	0	4	1	2	0	1	1	3	7	0	0	0	2	1	1	0	1	0	0	2	1	0	1	1	1	0	2	1	0	1	3	2	0	0	2	1	2	2	2	2	2	2	2	1	2
OG0009823	0	1	1	1	2	1	1	0	1	1	0	0	1	1	2	1	2	0	2	1	0	0	1	0	0	1	0	2	0	1	1	0	12	3	2	1	0	0	1	1	2	1	1	1	1	1	1	1	0	3	1	3	0	3	2	1	2	0	1	1	2	1	1	0	1	1	0	2	1	3	3	3	3	3	3	3	3	3	3	3	3	1	0	1	1	0	3	1	0	0	1	1	1	2	1	1	0	2	1	1	1	0	2	2	2	2	0	0	1	1	0	1	1	1	2	2	1	0	0	1	1	3	2	1	0	1	1	1	2	0	2	1	1	1	1	1	1	1	1	0	1
OG0009824	0	1	1	1	2	1	1	1	1	2	0	2	1	1	1	1	1	0	1	1	2	3	0	3	0	1	0	1	1	1	0	1	3	1	1	1	3	1	1	1	0	1	1	2	1	1	1	1	2	3	2	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	2	1	3	3	3	3	3	3	3	4	3	3	3	3	1	2	2	3	0	0	0	0	0	2	2	1	1	1	1	0	3	1	1	1	3	1	1	2	0	2	1	1	1	1	1	4	0	0	1	1	1	0	1	1	0	2	0	0	1	1	2	0	0	0	1	1	1	1	1	1	1	1	2	1
OG0009825	0	1	1	0	1	0	0	2	0	4	2	0	1	0	0	0	3	1	1	0	0	0	0	0	4	5	3	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	13	4	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0009826	0	1	1	1	1	0	0	1	0	1	1	1	1	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	3	1	0	1	1	1	5	0	1	1	1	0	1	1	1	0	1	1	1	0	4	19	0	2	1	0	3	4	0	1	0	1	1	1	0	2	2	11	0	5	5	6	5	5	7	10	4	8	9	7	6	0	9	0	5	1	1	8	0	1	0	2	0	1	0	0	0	4	1	0	0	0	6	3	1	1	0	2	0	1	0	3	0	0	0	0	0	6	0	0	6	0	6	1	0	0	0	0	0	0	1	0	6	3	7	4	4	6	5	0	0
OG0009827	0	0	5	0	26	8	15	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	12	9	36	15	24	25	23	29	26	22	24	25	24	22	27	24	8	13	0	0	0	0	0	1	0	0	18	0	0	9	11	0	30	13	7	0	0	0	15	44	0	0	0	4	10	0	9	0	0	0	8	4	0	0	0	8	0	0	0	0	6	0	31	0	0	0	2	15	13	16	22	12	15	14	0	0
OG0009828	0	0	1	0	41	3	18	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	0	0	0	3	1	1	1	2	2	4	1	1	1	1	1	1	1	0	0	7	0	0	0	0	0	0	0	0	1	0	0	4	0	0	15	13	11	0	0	0	19	44	0	0	0	0	2	0	9	0	0	0	1	0	0	0	0	14	0	0	0	0	4	0	0	0	0	0	0	35	15	18	17	8	14	13	0	0
OG0009829	0	0	0	0	31	9	16	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	4	0	9	0	0	29	8	0	0	0	0	34	57	0	0	0	3	0	0	8	0	0	0	3	1	0	0	0	31	0	2	0	0	0	0	0	0	0	0	10	28	12	9	10	11	11	9	0	0
OG0009830	0	0	0	0	0	0	0	14	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	7	0	0	12	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	10	15	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	9	0
OG0009831	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OG0009832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0009833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	13	3	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	4	1	0	0	0	3	0	0	1	7	0	0	1	0	0	0	0	0	0	0	0
OG0009834	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	0	1	1	2	2	1	1	0	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	0	0	0	1	2	1	1	1	1	0	0	1	1	2	1	3	3	3	3	3	3	3	3	3	3	3	3	1	2	1	1	2	0	0	0	0	1	1	1	1	1	1	0	2	1	1	0	3	1	1	2	0	1	1	1	1	1	1	2	0	0	1	1	0	1	4	2	0	22	2	0	1	4	2	0	0	1	1	1	1	1	1	1	1	1	1	1
OG0009835	1	1	2	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	2	1	5	1	1	1	1	1	1	1	1	1	1	1	1	2	0	2	0	1	1	1	1	3	2	2	1	3	5	2	1	1	8	7	8	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	17	0	1	1	2	3	3	13	1	1	2	1	1	26	5	5	2	2	1	23	30	2	1	1	3	1	1	2	5	1	1	0	1	1	1	3	10	2	11	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	3
OG0009836	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	2	3	3	3	3	3	3	3	3	3	3	3	3	1	2	1	1	0	1	1	1	0	1	1	1	1	1	1	0	2	1	1	0	2	1	2	4	1	1	1	1	2	1	1	1	1	1	1	1	0	1	0	1	1	2	0	0	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1
OG0009837	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	0	1	3	0	1	1	2	1	1	1	1	1	0	1	1	1	1	1	1	2	2	3	1	1	1	2	2	0	1	1	1	1	1	2	1	1	1	2	1	3	3	3	3	3	3	3	3	3	3	3	3	1	0	2	1	1	1	1	1	2	0	1	2	1	1	1	1	2	1	1	1	8	1	2	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	0
OG0009838	2	1	1	1	2	1	1	1	1	1	2	1	1	0	1	2	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	0	3	1	1	1	3	1	1	1	0	2	1	1	7	1	1	0	2	1	3	3	3	3	3	3	3	3	3	3	3	3	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	2	1	1	5	2	2	2	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0009839	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	3	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	3	1	1	1	0	1	1	2	2	1	1	3	1	5	5	5	6	5	5	5	5	5	5	5	5	1	2	1	1	1	2	2	1	0	1	2	1	1	1	1	2	2	1	1	1	2	1	2	4	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	0	2	1	5	2	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0009840	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	2	1	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	0	1	1	1	1	1	0	2	5	6	1	1	1	2	1	4	4	4	3	3	4	4	4	4	4	4	4	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	2	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	0	0	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0009841	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	0	1	1	1	0	1	1	1	2	1	1	1	0	1	1	1	1	3	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	4	2	3	1	1	2	0	1	1	1	1	1	1	0	2	2	1	2	2	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	2	1	2	1	1	0	2	1	1	1	1	1	2	6	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	2	1	0	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0009842	2	1	1	1	2	1	1	1	1	1	3	0	2	2	4	1	1	1	2	1	0	2	1	1	0	1	0	0	1	1	1	0	3	1	2	1	2	1	2	1	1	1	0	1	1	1	1	1	0	2	1	2	1	1	1	2	2	2	1	1	2	1	1	4	1	1	0	2	1	3	3	3	3	3	3	3	3	3	3	3	3	1	2	1	1	0	2	1	2	1	1	1	1	2	1	1	0	1	1	1	1	2	1	2	5	3	0	0	1	1	0	1	2	1	2	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	0	0
OG0009843	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	3	1	1	1	0	0	1	1	1	0	1	1	4	0	1	1	2	1	3	3	3	3	3	3	3	3	3	3	3	3	1	2	0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	7	1	1	4	0	1	1	1	1	1	1	2	0	0	1	1	0	1	2	2	0	2	1	0	1	0	2	0	1	1	0	1	1	1	1	1	1	1	1	0
OG0009844	2	1	1	1	2	1	1	1	1	1	1	1	0	5	1	0	0	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	0	0	2	1	2	1	1	4	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	0	0	1	0	1	0	1	2	2	0	1	2	2	1	3	3	3	3	3	3	3	3	3	3	3	3	1	2	1	1	1	0	0	0	0	9	1	0	0	1	2	0	2	3	1	1	1	1	1	4	0	1	1	1	2	2	2	1	0	0	2	3	0	1	1	1	0	2	0	0	1	0	2	0	1	1	1	3	3	3	2	3	3	3	1	0
